job_name,submit_time,task_name,instance_num,task_duration,plan_cpu,plan_mem,plan_gpu,gpu_type,communicate_count,communicate_size,decline,preq,children,qualified
google_300836006795,72,instance_300836006795_223,1,15,600,7,130,MISC,1,45,7,,,
google_105142593258,290,instance_105142593258_1312,1,12,500,7,150,MISC,0,113,32,,,
google_284637788259,464,instance_284637788259_517,1,9,500,7,150,MISC,1,58,89,,,
google_116646838687,983,instance_116646838687_17,1,13,500,8,80,MISC,1,103,20,,,
google_212549590434,48,instance_212549590434_478,1,18,500,7,50,MISC,1,87,65,,,
google_799739046666,812,instance_799739046666_87,1,11,500,7,180,MISC,1,508,20,,,
google_198451272245,134,instance_198451272245_318,1,15,500,8,80,MISC,3,586,14,,,
google_14423004927,850,instance_14423004927_1328,1,8,500,7,100,MISC,1,386,54,,,
google_198451272245,134,instance_198451272245_6,1,11,500,8,180,MISC,1,100,7,,,
google_330587204926,633,instance_330587204926_1342,1,9,600,7,120,MISC,2,292,23,,,
google_799739046666,634,instance_799739046666_930,1,22,500,7,140,MISC,2,283,12,,,
google_222220531325,398,instance_222220531325_963,1,8,500,7,140,MISC,1,120,31,,,
google_823800290622,1061,instance_823800290622_2748,1,20,500,26,100,MISC,2,336,78,,,
google_294470514509,577,instance_294470514509_617,1,10,900,8,130,MISC,1,162,8,,,
google_322066611026,631,instance_322066611026_351,1,11,600,7,120,MISC,1,166,62,,,
google_221495386399,326,instance_221495386399_1001,1,11,600,9,120,MISC,3,314,67,,,
google_4741149133,559,instance_4741149133_5171,1,8,500,7,180,MISC,0,16,36,,,
google_491881217730,549,instance_491881217730_58,1,8,500,8,130,MISC,1,117,46,,,
google_784488673642,576,instance_784488673642_3981,1,10,500,8,60,MISC,3,186,30,,,
google_122697038507,835,instance_122697038507_1191,1,15,500,7,130,MISC,2,892,35,,,
google_315268989264,49,instance_315268989264_673,1,14,500,7,100,MISC,1,313,47,,,
google_346556401280,303,instance_346556401280_15559,1,23,700,8,120,MISC,2,294,50,,,
google_300864160201,327,instance_300864160201_560,1,6,600,7,160,MISC,1,216,24,,,
google_738552572930,209,instance_738552572930_933,1,15,500,7,190,MISC,3,525,6,,,
google_346556401280,303,instance_346556401280_13783,1,8,700,8,100,MISC,0,112,47,,,
google_157857385389,678,instance_157857385389_273,1,11,600,18,100,MISC,0,121,60,,,
google_297448702423,956,instance_297448702423_237,1,8,500,7,180,MISC,0,43,30,,,
google_799172324630,486,instance_799172324630_34,1,19,500,7,80,MISC,1,212,96,,,
google_294544747384,778,instance_294544747384_3421,1,11,500,7,120,MISC,3,802,93,,,
google_359852128644,41,instance_359852128644_577,1,11,500,7,130,MISC,0,363,16,,,
google_799739046666,812,instance_799739046666_1167,1,9,500,7,130,MISC,1,187,8,,,
google_454532988687,13,instance_454532988687_307,1,10,600,7,170,MISC,0,58,23,,,
google_296992962690,902,instance_296992962690_63,1,6,1100,8,120,MISC,1,177,90,,,
google_357676539755,785,instance_357676539755_588,1,14,600,7,170,MISC,1,135,18,,,
google_294544747384,778,instance_294544747384_474,1,12,500,7,110,MISC,1,231,78,,,
google_495154485825,814,instance_495154485825_5260,1,6,600,8,170,MISC,0,172,70,,,
google_500165328876,1041,instance_500165328876_69,1,6,600,8,130,MISC,1,127,67,,,
google_796037227562,361,instance_796037227562_16826,1,9,500,7,160,MISC,1,118,90,,,
google_330587186206,402,instance_330587186206_39,1,11,500,8,40,MISC,2,577,87,,,
google_500459624427,1055,instance_500459624427_130,1,8,500,7,70,MISC,2,86,77,,,
google_501622081720,1123,instance_501622081720_270,1,7,500,8,160,MISC,1,308,81,,,
google_781075805028,89,instance_781075805028_868,1,6,500,7,180,MISC,3,324,17,,,
google_326995754843,1081,instance_326995754843_13442,1,9,500,7,110,MISC,3,332,46,,,
google_368501196737,950,instance_368501196737_10702,1,13,500,8,200,MISC,3,182,86,,,
google_10445022593,168,instance_10445022593_2364,1,14,500,7,110,MISC,1,67,22,,,
google_461154315154,245,instance_461154315154_33,1,8,500,8,120,MISC,2,114,49,,,
google_330587186206,402,instance_330587186206_272,1,10,500,8,60,MISC,0,226,28,,,
google_326995662958,1066,instance_326995662958_65879,1,13,500,7,80,MISC,0,117,56,,,
google_708969524828,271,instance_708969524828_2082,1,9,600,7,160,MISC,1,54,23,,,
google_798583577301,505,instance_798583577301_645,1,21,500,7,100,MISC,5,185,96,,,
google_314896206704,707,instance_314896206704_1845,1,14,500,7,180,MISC,1,168,45,,,
google_357875359731,717,instance_357875359731_4906,1,12,500,7,80,MISC,2,139,46,,,
google_294544747384,778,instance_294544747384_3519,1,11,500,7,130,MISC,0,474,93,,,
google_781075805028,89,instance_781075805028_1350,1,11,500,7,170,MISC,2,249,24,,,
google_498582854019,974,instance_498582854019_471,1,9,500,7,70,MISC,1,55,57,,,
google_460016548579,189,instance_460016548579_513,1,6,600,7,150,MISC,2,128,55,,,
google_160232493655,589,instance_160232493655_1817,1,17,500,7,200,MISC,3,640,40,,,
google_756249922741,209,instance_756249922741_0,1,18,500,7,130,MISC,0,167,18,,,
google_187165,690,instance_187165_457,1,21,1100,11,40,MISC,6,843,19,,,
google_294544747384,778,instance_294544747384_6925,1,10,500,7,140,MISC,2,128,62,,,
google_330587204926,633,instance_330587204926_827,1,20,600,7,130,MISC,1,70,12,,,
google_275444612582,176,instance_275444612582_438,1,14,500,7,150,MISC,0,250,60,,,
google_221495412507,217,instance_221495412507_1544,1,10,500,7,70,MISC,0,259,20,,,
google_324708383074,982,instance_324708383074_29975,1,19,500,7,50,MISC,1,229,89,,,
google_34042849383,83,instance_34042849383_267,1,21,500,7,40,MISC,4,1371,49,,,
google_156608142553,625,instance_156608142553_607,1,11,500,7,80,MISC,0,50,37,,,
google_796037227562,361,instance_796037227562_17698,1,15,500,7,110,MISC,3,726,86,,,
google_128073966478,49,instance_128073966478_2853,1,15,500,7,200,MISC,0,332,95,,,
google_323370571980,939,instance_323370571980_6800,1,13,500,7,80,MISC,0,91,79,,,
google_221495502085,225,instance_221495502085_1505,1,10,500,7,110,MISC,0,172,10,,,
google_399280620994,1044,instance_399280620994_883,1,7,500,7,160,MISC,0,220,69,,,
google_346556401280,303,instance_346556401280_9282,1,23,700,8,190,MISC,2,220,33,,,
google_116646838687,983,instance_116646838687_17,1,6,500,8,60,MISC,1,86,19,,,
google_261465308671,94,instance_261465308671_1426,1,7,500,7,60,MISC,0,152,7,,,
google_348704612402,979,instance_348704612402_29,1,10,500,7,50,MISC,0,132,44,,,
google_737254182852,107,instance_737254182852_321,1,10,600,7,50,MISC,1,62,12,,,
google_455759122797,39,instance_455759122797_969,1,8,500,8,80,MISC,1,146,29,,,
google_300373251821,123,instance_300373251821_80,1,6,500,8,100,MISC,0,81,10,,,
google_275444456106,255,instance_275444456106_693,1,18,500,7,60,MISC,4,745,87,,,
google_212549590434,48,instance_212549590434_745,1,11,500,7,110,MISC,1,49,39,,,
google_737254182852,524,instance_737254182852_718,1,21,500,7,130,MISC,1,56,18,,,
google_96110849886,720,instance_96110849886_1883,1,18,500,7,90,MISC,2,243,46,,,
google_280991165603,1086,instance_280991165603_664,1,11,600,7,170,MISC,0,242,15,,,
google_710255342622,423,instance_710255342622_10392,1,10,500,7,40,MISC,0,131,35,,,
google_494567459440,690,instance_494567459440_62,1,8,500,8,80,MISC,1,189,73,,,
google_784488673642,576,instance_784488673642_11664,1,22,500,8,180,MISC,2,125,85,,,
google_346556401280,303,instance_346556401280_15472,1,12,700,8,160,MISC,2,176,93,,,
google_774720011087,142,instance_774720011087_1793,1,17,600,7,60,MISC,2,177,12,,,
google_39516992187,36,instance_39516992187_1045,1,22,500,7,150,MISC,3,1342,53,,,
google_755686677250,621,instance_755686677250_11662,1,8,500,7,120,MISC,1,244,76,,,
google_453266172150,31,instance_453266172150_1039,1,19,600,8,120,MISC,3,443,72,,,
google_128057644246,36,instance_128057644246_326,1,16,500,7,90,MISC,0,170,35,,,
google_294544747384,778,instance_294544747384_1691,1,10,500,7,150,MISC,1,152,42,,,
google_54687713003,312,instance_54687713003_419,1,20,500,7,170,MISC,1,138,19,,,
google_136674897106,841,instance_136674897106_274,1,12,500,7,60,MISC,1,54,34,,,
google_116646838687,983,instance_116646838687_17,1,10,500,8,160,MISC,1,877,41,,,
google_784488673642,576,instance_784488673642_19730,1,7,500,8,50,MISC,0,301,63,,,
google_501622139905,1106,instance_501622139905_1065,1,14,500,8,170,MISC,2,638,74,,,
google_116646838687,983,instance_116646838687_17,1,15,500,8,130,MISC,0,126,26,,,
google_796037227562,361,instance_796037227562_3214,1,8,500,7,70,MISC,1,223,70,,,
google_497097336736,781,instance_497097336736_4373,1,9,500,8,80,MISC,1,55,67,,,
google_710255342622,912,instance_710255342622_9435,1,5,500,7,150,MISC,2,172,34,,,
google_212549674488,135,instance_212549674488_116,1,12,500,7,50,MISC,0,344,33,,,
google_798929584346,1095,instance_798929584346_1674,1,12,500,7,180,MISC,3,797,19,,,
google_2399970864,489,instance_2399970864_3323,1,17,500,8,120,MISC,5,265,20,,,
google_368969043652,1011,instance_368969043652_459,1,5,500,8,120,MISC,3,581,70,,,
google_773866578143,869,instance_773866578143_0,1,7,500,7,100,MISC,3,133,36,,,
google_326995662958,1066,instance_326995662958_8874,1,5,500,7,80,MISC,0,127,35,,,
google_294544747384,778,instance_294544747384_4888,1,20,500,7,50,MISC,2,121,79,,,
google_793077145663,408,instance_793077145663_3984,1,11,500,8,100,MISC,1,231,21,,,
google_222220474039,434,instance_222220474039_608,1,8,500,7,40,MISC,0,105,83,,,
google_800300742894,704,instance_800300742894_1520,1,4,500,7,140,MISC,0,294,64,,,
google_128073966478,49,instance_128073966478_5255,1,6,500,7,150,MISC,1,61,68,,,
google_326995754843,1081,instance_326995754843_1967,1,14,500,7,60,MISC,2,156,39,,,
google_755686677250,621,instance_755686677250_4876,1,11,500,7,110,MISC,2,254,56,,,
google_234109952238,569,instance_234109952238_3046,1,15,600,7,130,MISC,1,116,41,,,
google_93247928673,427,instance_93247928673_18472,1,8,500,7,130,MISC,0,136,14,,,
google_385353393692,735,instance_385353393692_6626,1,10,500,7,90,MISC,1,354,65,,,
google_358685683951,997,instance_358685683951_1519,1,13,600,7,90,MISC,3,440,21,,,
google_736898076766,430,instance_736898076766_1809,1,8,600,7,100,MISC,1,212,23,,,
google_359852128644,41,instance_359852128644_2487,1,9,500,7,40,MISC,2,709,19,,,
google_311869039735,412,instance_311869039735_431,1,7,500,7,100,MISC,4,129,66,,,
google_294544747384,778,instance_294544747384_2716,1,14,500,7,170,MISC,2,1484,29,,,
google_236368116431,903,instance_236368116431_907,1,12,500,7,40,MISC,1,161,59,,,
google_286009849055,1060,instance_286009849055_3201,1,10,500,7,140,MISC,3,353,41,,,
google_93247928673,427,instance_93247928673_15399,1,12,500,8,190,MISC,4,608,20,,,
google_14423004927,850,instance_14423004927_1281,1,7,500,7,80,MISC,2,206,39,,,
google_781395587588,290,instance_781395587588_1797,1,16,500,7,40,MISC,0,74,18,,,
google_498620479395,986,instance_498620479395_461,1,15,600,8,170,MISC,5,807,69,,,
google_261131819079,36,instance_261131819079_492,1,7,500,7,50,MISC,3,392,9,,,
google_211791292567,158,instance_211791292567_243,1,18,1000,8,150,MISC,1,360,70,,,
google_478343152042,470,instance_478343152042_344,1,10,600,7,140,MISC,2,585,7,,,
google_294544747384,821,instance_294544747384_4015,1,11,500,7,150,MISC,1,43,71,,,
google_128073966478,49,instance_128073966478_3859,1,11,500,7,60,MISC,0,81,64,,,
google_300849357479,177,instance_300849357479_317,1,16,600,7,200,MISC,1,498,21,,,
google_735991340813,294,instance_735991340813_1030,1,7,600,7,140,MISC,3,335,24,,,
google_128073966478,49,instance_128073966478_2140,1,8,500,7,110,MISC,5,773,92,,,
google_156922393102,433,instance_156922393102_226,1,19,1600,15,170,MISC,1,1011,10,,,
google_51475930775,499,instance_51475930775_29,1,19,500,7,100,MISC,4,173,16,,,
google_359664329131,823,instance_359664329131_422,1,16,500,10,180,MISC,1,76,68,,,
google_157857385389,678,instance_157857385389_1684,1,7,700,18,160,MISC,1,78,45,,,
google_383151880591,546,instance_383151880591_33,1,12,600,7,200,MISC,1,420,30,,,
google_499512663015,1025,instance_499512663015_10101,1,10,500,7,140,MISC,2,178,95,,,
google_823800290622,1061,instance_823800290622_2357,1,6,500,26,110,MISC,1,151,83,,,
google_276430264854,38,instance_276430264854_625,1,6,500,7,60,MISC,1,92,21,,,
google_33710401478,902,instance_33710401478_65,1,17,600,8,70,MISC,1,439,8,,,
google_2371258846,574,instance_2371258846_673,1,6,500,7,90,MISC,3,142,21,,,
google_334273855860,121,instance_334273855860_21,1,8,500,7,40,MISC,3,292,88,,,
google_288497448483,775,instance_288497448483_4176,1,7,600,8,170,MISC,1,91,22,,,
google_383128227073,457,instance_383128227073_2008,1,12,500,7,190,MISC,0,378,85,,,
google_260725669813,10,instance_260725669813_1155,1,15,500,7,190,MISC,2,1146,17,,,
google_321922619420,621,instance_321922619420_242,1,8,600,9,120,MISC,0,152,66,,,
google_212549588406,152,instance_212549588406_7842,1,15,500,7,150,MISC,4,316,79,,,
google_228485601427,468,instance_228485601427_46,1,7,600,10,170,MISC,1,270,77,,,
google_122697038507,835,instance_122697038507_1191,1,9,500,7,160,MISC,4,574,17,,,
google_737254182852,107,instance_737254182852_1713,1,8,500,7,70,MISC,0,59,24,,,
google_4741149133,559,instance_4741149133_2589,1,10,500,7,180,MISC,1,102,18,,,
google_128073966478,49,instance_128073966478_5335,1,21,500,7,190,MISC,1,136,89,,,
google_793077145663,408,instance_793077145663_2116,1,15,500,8,170,MISC,0,167,22,,,
google_93247928673,427,instance_93247928673_10060,1,8,400,7,80,MISC,3,378,15,,,
google_240053316820,1076,instance_240053316820_1711,1,21,500,7,200,MISC,4,230,76,,,
google_147074738457,1053,instance_147074738457_3274,1,14,500,7,40,MISC,2,220,17,,,
google_279240578155,254,instance_279240578155_498,1,10,800,7,120,MISC,0,93,91,,,
google_122697038507,835,instance_122697038507_6585,1,19,500,7,70,MISC,2,165,48,,,
google_39516997747,783,instance_39516997747_1086,1,15,500,7,130,MISC,0,91,95,,,
google_346556401280,303,instance_346556401280_15523,1,14,700,8,80,MISC,3,419,54,,,
google_455230211482,32,instance_455230211482_1820,1,8,500,8,40,MISC,3,1638,25,,,
google_234368706062,602,instance_234368706062_237,1,7,500,8,180,MISC,1,131,64,,,
google_218059363361,78,instance_218059363361_350,1,17,900,11,60,MISC,1,317,8,,,
google_286236397957,591,instance_286236397957_48,1,14,500,9,50,MISC,2,490,33,,,
google_297489631641,1033,instance_297489631641_3918,1,16,600,7,50,MISC,0,70,96,,,
google_4487952978,1022,instance_4487952978_52,1,15,1200,9,70,MISC,0,321,15,,,
google_8236597296,62,instance_8236597296_1872,1,18,500,8,120,MISC,4,260,17,,,
google_157857385389,678,instance_157857385389_1795,1,10,600,18,110,MISC,2,1242,73,,,
google_300122419451,38,instance_300122419451_425,1,9,900,8,200,MISC,1,237,19,,,
google_39516992187,36,instance_39516992187_6127,1,8,500,7,80,MISC,0,248,37,,,
google_373174661826,276,instance_373174661826_2611,1,6,500,7,150,MISC,2,388,80,,,
google_157857385389,678,instance_157857385389_2647,1,11,600,18,60,MISC,0,123,44,,,
google_276430264854,38,instance_276430264854_1988,1,11,500,7,100,MISC,0,212,14,,,
google_221495648196,103,instance_221495648196_231,1,6,500,7,80,MISC,1,61,9,,,
google_122697038507,835,instance_122697038507_1191,1,12,500,7,40,MISC,3,184,45,,,
google_275444479605,76,instance_275444479605_3904,1,9,500,7,120,MISC,1,168,24,,,
google_751510677348,229,instance_751510677348_8233,1,10,500,7,140,MISC,3,69,32,,,
google_320177399264,372,instance_320177399264_3080,1,11,500,8,40,MISC,0,295,24,,,
google_346556401280,303,instance_346556401280_14074,1,9,700,8,70,MISC,1,149,63,,,
google_122697038507,835,instance_122697038507_1191,1,14,500,7,80,MISC,5,1619,43,,,
google_361048929605,83,instance_361048929605_6220,1,11,500,7,90,MISC,3,1361,49,,,
google_324708383074,982,instance_324708383074_22163,1,10,500,7,60,MISC,1,58,77,,,
google_228485601427,468,instance_228485601427_156,1,10,600,10,160,MISC,3,353,75,,,
google_36195151947,286,instance_36195151947_3804,1,5,500,7,120,MISC,2,612,36,,,
google_280881355975,1066,instance_280881355975_21,1,15,500,8,80,MISC,2,169,11,,,
google_710255342622,912,instance_710255342622_2412,1,21,500,7,130,MISC,1,60,55,,,
google_157857385389,678,instance_157857385389_599,1,7,600,18,160,MISC,1,135,67,,,
google_384650875475,822,instance_384650875475_222,1,9,500,8,50,MISC,1,116,80,,,
google_494567459440,690,instance_494567459440_2992,1,17,500,8,190,MISC,2,159,40,,,
google_499904674658,1049,instance_499904674658_3165,1,14,500,7,140,MISC,0,88,67,,,
google_96110849886,1090,instance_96110849886_954,1,9,400,7,90,MISC,1,211,44,,,
google_380756887859,251,instance_380756887859_94,1,13,500,8,90,MISC,0,129,63,,,
google_754423349455,695,instance_754423349455_918,1,19,500,7,90,MISC,3,723,75,,,
google_282155526518,407,instance_282155526518_5518,1,8,500,7,150,MISC,2,471,92,,,
google_799906496464,544,instance_799906496464_488,1,14,500,7,100,MISC,1,142,66,,,
google_198451272245,134,instance_198451272245_454,1,16,500,8,80,MISC,4,474,14,,,
google_497097336736,781,instance_497097336736_5149,1,6,500,8,110,MISC,1,166,26,,,
google_754196157814,546,instance_754196157814_1679,1,19,500,7,60,MISC,3,228,84,,,
google_756249922741,209,instance_756249922741_2,1,20,500,7,150,MISC,1,150,6,,,
google_500165328876,1041,instance_500165328876_228,1,15,600,8,90,MISC,5,360,43,,,
google_236368116431,966,instance_236368116431_147406,1,11,500,7,190,MISC,1,51,50,,,
google_362996470488,223,instance_362996470488_677,1,12,500,7,140,MISC,4,369,21,,,
google_361048929605,488,instance_361048929605_2342,1,13,500,7,170,MISC,3,667,62,,,
google_260266651997,710,instance_260266651997_187,1,7,500,7,60,MISC,2,422,9,,,
google_157857385389,678,instance_157857385389_797,1,9,600,18,150,MISC,3,149,57,,,
google_128073960925,126,instance_128073960925_1716,1,6,500,7,120,MISC,0,53,74,,,
google_755533815564,620,instance_755533815564_13366,1,9,600,9,90,MISC,1,86,78,,,
google_710255342622,912,instance_710255342622_7065,1,15,500,7,170,MISC,1,510,56,,,
google_496921116211,881,instance_496921116211_12981,1,18,500,7,40,MISC,3,261,76,,,
google_330587225433,194,instance_330587225433_614,1,9,500,8,90,MISC,0,116,25,,,
google_740922797544,124,instance_740922797544_424,1,13,1000,7,140,MISC,1,400,52,,,
google_453266172150,31,instance_453266172150_1776,1,12,600,8,80,MISC,2,107,76,,,
google_781722366416,165,instance_781722366416_600,1,11,500,7,120,MISC,1,160,22,,,
google_710255342622,423,instance_710255342622_890,1,14,500,7,110,MISC,1,45,61,,,
google_747887147947,361,instance_747887147947_1209,1,7,500,7,160,MISC,3,90,86,,,
google_81683188857,340,instance_81683188857_52,1,6,500,9,190,MISC,0,128,96,,,
google_296522493188,984,instance_296522493188_271,1,9,800,7,170,MISC,1,92,33,,,
google_221495477125,88,instance_221495477125_1687,1,21,500,7,50,MISC,1,73,23,,,
google_294544747384,778,instance_294544747384_4045,1,20,500,7,170,MISC,1,93,64,,,
google_278143657170,1100,instance_278143657170_2221,1,13,600,7,180,MISC,1,249,19,,,
google_39516992187,36,instance_39516992187_9387,1,12,500,7,90,MISC,2,486,76,,,
google_315267875638,83,instance_315267875638_6680,1,13,500,7,180,MISC,2,365,68,,,
google_221495463014,65,instance_221495463014_2301,1,10,500,7,70,MISC,0,336,9,,,
google_758998120694,788,instance_758998120694_4231,1,9,500,7,110,MISC,5,1054,39,,,
google_4578803349,831,instance_4578803349_394,1,4,500,7,60,MISC,1,137,24,,,
google_376863375062,222,instance_376863375062_14,1,4,500,7,100,MISC,1,144,37,,,
google_287627173968,733,instance_287627173968_89,1,21,500,18,100,MISC,0,391,90,,,
google_93247928673,427,instance_93247928673_639,1,15,700,8,120,MISC,0,58,7,,,
google_823800290622,1061,instance_823800290622_1921,1,14,500,26,50,MISC,3,391,36,,,
google_14423004927,850,instance_14423004927_1328,1,17,500,7,60,MISC,0,158,85,,,
google_357875317546,672,instance_357875317546_28122,1,13,500,7,190,MISC,1,235,43,,,
google_234657249319,628,instance_234657249319_624,1,13,500,7,110,MISC,1,102,87,,,
google_221495509609,810,instance_221495509609_1034,1,16,500,7,90,MISC,1,84,10,,,
google_13748637767,996,instance_13748637767_1758,1,7,500,7,110,MISC,0,145,16,,,
google_793077145663,408,instance_793077145663_3258,1,7,500,8,130,MISC,2,151,46,,,
google_314894054911,723,instance_314894054911_3407,1,12,500,7,150,MISC,1,72,57,,,
google_398012347881,974,instance_398012347881_1497,1,6,500,8,140,MISC,0,94,92,,,
google_772176535018,76,instance_772176535018_1275,1,13,500,7,180,MISC,1,222,17,,,
google_220590375892,114,instance_220590375892_329,1,16,500,7,90,MISC,0,205,81,,,
google_275444626052,147,instance_275444626052_12448,1,17,500,7,190,MISC,1,264,84,,,
google_260725669813,10,instance_260725669813_186,1,9,500,7,40,MISC,3,419,15,,,
google_212549665755,442,instance_212549665755_207,1,8,700,8,200,MISC,2,102,16,,,
google_156608142553,625,instance_156608142553_607,1,20,500,7,150,MISC,0,124,45,,,
google_357875317546,672,instance_357875317546_21500,1,19,500,7,170,MISC,3,231,75,,,
google_379491243491,194,instance_379491243491_5246,1,9,500,7,190,MISC,1,57,33,,,
google_25911621841,672,instance_25911621841_4046,1,18,500,7,160,MISC,2,374,49,,,
google_294544747384,778,instance_294544747384_321,1,18,500,7,160,MISC,3,545,94,,,
google_379491243491,194,instance_379491243491_917,1,9,500,7,180,MISC,2,54,78,,,
google_495154485825,814,instance_495154485825_4405,1,9,600,8,120,MISC,0,121,61,,,
google_751510677348,229,instance_751510677348_7444,1,19,600,8,160,MISC,1,146,55,,,
google_287956133539,946,instance_287956133539_17199,1,15,500,7,100,MISC,2,188,76,,,
google_368969043652,1011,instance_368969043652_4163,1,13,500,8,120,MISC,2,430,91,,,
google_359852128644,41,instance_359852128644_360,1,20,500,7,130,MISC,1,194,19,,,
google_35039732574,755,instance_35039732574_2798,1,17,400,7,200,MISC,3,386,37,,,
google_798583577301,505,instance_798583577301_1025,1,6,500,7,40,MISC,1,200,33,,,
google_779360441148,1083,instance_779360441148_11168,1,11,500,7,100,MISC,2,347,30,,,
google_156608140145,716,instance_156608140145_242,1,18,500,7,110,MISC,1,246,46,,,
google_260289665763,53,instance_260289665763_47,1,6,500,7,140,MISC,1,389,9,,,
google_795842128488,294,instance_795842128488_1315,1,6,500,7,200,MISC,0,47,37,,,
google_212549664768,189,instance_212549664768_233,1,17,500,7,190,MISC,3,653,48,,,
google_819601137661,953,instance_819601137661_425,1,15,600,7,130,MISC,2,372,7,,,
google_325505201044,985,instance_325505201044_2154,1,7,500,7,80,MISC,2,288,90,,,
google_83212368472,901,instance_83212368472_1119,1,7,700,9,190,MISC,3,325,22,,,
google_798205633057,733,instance_798205633057_1200,1,17,500,7,150,MISC,2,145,21,,,
google_498512086722,967,instance_498512086722_4835,1,8,500,8,120,MISC,1,162,86,,,
google_251446971439,574,instance_251446971439_1092,1,7,1700,12,180,MISC,4,307,16,,,
google_774720011087,142,instance_774720011087_1308,1,18,500,7,100,MISC,3,348,24,,,
google_361048929605,488,instance_361048929605_1314,1,16,500,7,50,MISC,2,349,79,,,
google_384929736739,641,instance_384929736739_408,1,10,500,8,140,MISC,5,1028,46,,,
google_324708383074,926,instance_324708383074_37783,1,13,500,7,120,MISC,1,107,26,,,
google_299950288763,156,instance_299950288763_1045,1,10,500,7,130,MISC,0,282,36,,,
google_277421953794,895,instance_277421953794_316,1,8,500,7,180,MISC,3,287,9,,,
google_13748637767,996,instance_13748637767_2051,1,22,500,7,150,MISC,2,164,13,,,
google_39516992187,36,instance_39516992187_6875,1,12,500,7,150,MISC,2,284,28,,,
google_461154315154,245,instance_461154315154_86,1,13,500,8,190,MISC,3,104,81,,,
google_710255342622,912,instance_710255342622_6521,1,10,500,7,70,MISC,2,472,27,,,
google_77793008192,1145,instance_77793008192_8447,1,11,500,7,150,MISC,2,107,84,,,
google_10121672,203,instance_10121672_2278,1,9,500,7,170,MISC,0,108,15,,,
google_308136397922,92,instance_308136397922_480,1,10,700,7,100,MISC,0,74,40,,,
google_755686677250,621,instance_755686677250_1450,1,13,500,7,160,MISC,0,156,80,,,
google_260725669813,10,instance_260725669813_186,1,16,500,7,180,MISC,1,86,10,,,
google_454121938861,84,instance_454121938861_542,1,16,500,7,60,MISC,0,143,88,,,
google_737254182852,795,instance_737254182852_125,1,4,600,7,150,MISC,0,360,7,,,
google_755686677250,621,instance_755686677250_567,1,11,500,7,190,MISC,1,79,28,,,
google_203515582322,906,instance_203515582322_661,1,9,500,7,140,MISC,0,146,29,,,
google_288497456405,1094,instance_288497456405_1694,1,13,500,7,150,MISC,0,51,18,,,
google_498345751517,931,instance_498345751517_34,1,18,500,8,60,MISC,2,90,32,,,
google_492054761819,546,instance_492054761819_3038,1,15,500,8,170,MISC,3,441,32,,,
google_496921116211,924,instance_496921116211_28764,1,9,500,7,50,MISC,0,143,49,,,
google_116646838687,983,instance_116646838687_17,1,15,500,8,160,MISC,0,229,20,,,
google_796037227562,361,instance_796037227562_744,1,6,500,7,120,MISC,1,93,76,,,
google_18969801535,951,instance_18969801535_3616,1,7,1200,13,180,MISC,0,59,12,,,
google_348020181306,1093,instance_348020181306_5,1,8,400,8,40,MISC,1,262,36,,,
google_314894058074,671,instance_314894058074_16078,1,10,500,7,100,MISC,1,309,68,,,
google_460871084350,229,instance_460871084350_2546,1,11,500,11,90,MISC,2,229,88,,,
google_198451272245,134,instance_198451272245_323,1,10,500,8,40,MISC,1,62,20,,,
google_770384785167,40,instance_770384785167_549,1,13,600,7,140,MISC,0,190,6,,,
google_261379492804,604,instance_261379492804_26,1,7,500,7,70,MISC,2,155,7,,,
google_18969593914,1136,instance_18969593914_241,1,11,800,9,100,MISC,4,211,8,,,
google_744360342241,277,instance_744360342241_2,1,8,500,7,170,MISC,1,185,23,,,
google_12983065531,165,instance_12983065531_601,1,9,800,7,50,MISC,0,316,35,,,
google_359738464136,917,instance_359738464136_6667,1,11,500,7,130,MISC,2,462,40,,,
google_328029965942,1099,instance_328029965942_78621,1,7,500,7,150,MISC,2,213,45,,,
google_128073966478,49,instance_128073966478_3673,1,10,500,7,80,MISC,4,310,60,,,
google_218059363361,78,instance_218059363361_43,1,15,1000,11,120,MISC,2,227,6,,,
google_236368116431,966,instance_236368116431_72475,1,8,500,7,190,MISC,2,63,25,,,
google_368969043652,1011,instance_368969043652_2037,1,15,500,8,70,MISC,5,490,49,,,
google_221495463014,842,instance_221495463014_2227,1,8,500,7,100,MISC,1,263,18,,,
google_315268936181,213,instance_315268936181_1383,1,15,500,7,110,MISC,1,44,58,,,
google_4422663195,728,instance_4422663195_920,1,8,500,9,50,MISC,0,156,11,,,
google_478343152042,470,instance_478343152042_613,1,20,500,7,180,MISC,2,161,18,,,
google_285748468709,789,instance_285748468709_39192,1,7,500,7,40,MISC,2,151,61,,,
google_286009849055,469,instance_286009849055_527,1,24,500,8,140,MISC,0,80,29,,,
google_128073966478,49,instance_128073966478_2884,1,8,500,7,150,MISC,1,334,66,,,
google_313663173051,478,instance_313663173051_1903,1,14,600,7,130,MISC,1,91,24,,,
google_149890537,1125,instance_149890537_3086,1,9,800,8,120,MISC,0,80,24,,,
google_381148249695,410,instance_381148249695_1217,1,6,500,8,190,MISC,0,206,52,,,
google_240053269538,1072,instance_240053269538_34028,1,5,500,7,40,MISC,1,181,31,,,
google_495094157644,962,instance_495094157644_1284,1,7,600,7,50,MISC,0,144,13,,,
google_784488673642,576,instance_784488673642_18995,1,10,500,8,60,MISC,1,221,25,,,
